9.22;-0.750665;-0.198558
9.23;-0.752611;-0.190652
9.24;-0.754478;-0.182743
9.25;-0.756266;-0.174832
9.26;-0.757975;-0.166919
9.27;-0.759605;-0.159005
9.28;-0.761155;-0.151091
9.29;-0.762627;-0.143177
9.3;-0.764019;-0.135266
9.31;-0.765332;-0.127356
9.32;-0.766566;-0.11945
9.33;-0.767721;-0.111547
9.34;-0.768797;-0.10365
9.35;-0.769794;-0.0957572
9.36;-0.770712;-0.0878709
9.37;-0.771551;-0.0799917
9.38;-0.772312;-0.0721202
9.39;-0.772994;-0.0642572
9.4;-0.773597;-0.0564035
9.41;-0.774122;-0.0485599
9.42;-0.774568;-0.0407271
9.43;-0.774936;-0.0329059
9.44;-0.775226;-0.025097
9.45;-0.775438;-0.0173012
9.46;-0.775572;-0.0095193
9.47;-0.775629;-0.00175196
9.48;-0.775608;0.00600003
9.49;-0.775509;0.0137359
9.5;-0.775333;0.021455
9.51;-0.77508;0.0291565
9.52;-0.77475;0.0368397
9.53;-0.774343;0.0445039
9.54;-0.77386;0.0521484
9.55;-0.7733;0.0597723
9.56;-0.772664;0.067375
9.57;-0.771953;0.0749558
9.58;-0.771165;0.082514
9.59;-0.770303;0.0900489
9.6;-0.769365;0.0975596
9.61;-0.768351;0.105046
9.62;-0.767264;0.112506
9.63;-0.766101;0.119941
9.64;-0.764865;0.127348
9.65;-0.763555;0.134728
9.66;-0.76217;0.14208
9.67;-0.760713;0.149403
9.68;-0.759183;0.156697
9.69;-0.757579;0.16396
9.7;-0.755903;0.171192
9.71;-0.754155;0.178393
9.72;-0.752336;0.185562
9.73;-0.750444;0.192697
9.74;-0.748482;0.199799
9.75;-0.746448;0.206867
9.76;-0.744345;0.213901
9.77;-0.742171;0.220899
9.78;-0.739927;0.22786
9.79;-0.737613;0.234785
9.8;-0.735231;0.241673
9.81;-0.73278;0.248523
9.82;-0.730261;0.255335
9.83;-0.727674;0.262107
9.84;-0.725019;0.268839
9.85;-0.722297;0.275532
9.86;-0.719508;0.282183
9.87;-0.716653;0.288793
9.88;-0.713733;0.295361
9.89;-0.710746;0.301886
9.9;-0.707695;0.308368
9.91;-0.704579;0.314806
9.92;-0.701399;0.3212
9.93;-0.698155;0.327549
9.94;-0.694848;0.333853
9.95;-0.691478;0.340111
9.96;-0.688046;0.346322
9.97;-0.684552;0.352486
9.98;-0.680997;0.358603
9.99;-0.67738;0.364671
10;-0.673703;0.370691
